"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Injury Mechanism & All Other Leading Causes"	"Injury Mechanism & All Other Leading Causes Code"	Deaths	Population	Crude Rate
	"Minnesota"	"27"	"2010"	"2010"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	76	787760	9.6
	"Minnesota"	"27"	"2010"	"2010"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	49	619903	7.9
	"Minnesota"	"27"	"2010"	"2010"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	23	350740	6.6
	"Minnesota"	"27"	"2010"	"2010"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	18	220346	Unreliable
	"Minnesota"	"27"	"2011"	"2011"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	63	675929	9.3
	"Minnesota"	"27"	"2011"	"2011"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	57	681647	8.4
	"Minnesota"	"27"	"2011"	"2011"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	55	633499	8.7
	"Minnesota"	"27"	"2011"	"2011"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	70	778092	9.0
	"Minnesota"	"27"	"2011"	"2011"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	67	650766	10.3
	"Minnesota"	"27"	"2011"	"2011"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	37	363379	10.2
	"Minnesota"	"27"	"2011"	"2011"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	25	221896	11.3
	"Minnesota"	"27"	"2012"	"2012"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	63	674970	9.3
	"Minnesota"	"27"	"2012"	"2012"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	48	689359	7.0
	"Minnesota"	"27"	"2012"	"2012"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	65	629004	10.3
	"Minnesota"	"27"	"2012"	"2012"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	69	764341	9.0
	"Minnesota"	"27"	"2012"	"2012"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	68	664304	10.2
	"Minnesota"	"27"	"2012"	"2012"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	33	387291	8.5
	"Minnesota"	"27"	"2012"	"2012"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	17	223416	Unreliable
	"Minnesota"	"27"	"2012"	"2012"	"85+ years"	"85+"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	10	111963	Unreliable
	"Minnesota"	"27"	"2013"	"2013"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	67	673043	10.0
	"Minnesota"	"27"	"2013"	"2013"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	78	695097	11.2
	"Minnesota"	"27"	"2013"	"2013"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	49	628756	7.8
	"Minnesota"	"27"	"2013"	"2013"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	76	747829	10.2
	"Minnesota"	"27"	"2013"	"2013"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	62	683320	9.1
	"Minnesota"	"27"	"2013"	"2013"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	45	407838	11.0
	"Minnesota"	"27"	"2013"	"2013"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	23	225993	10.2
	"Minnesota"	"27"	"2014"	"2014"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	60	672498	8.9
	"Minnesota"	"27"	"2014"	"2014"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	53	700705	7.6
	"Minnesota"	"27"	"2014"	"2014"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	43	629148	6.8
	"Minnesota"	"27"	"2014"	"2014"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	73	733043	10.0
	"Minnesota"	"27"	"2014"	"2014"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	68	698785	9.7
	"Minnesota"	"27"	"2014"	"2014"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	37	426372	8.7
	"Minnesota"	"27"	"2014"	"2014"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	15	229558	Unreliable
	"Minnesota"	"27"	"2014"	"2014"	"85+ years"	"85+"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	12	115868	Unreliable
	"Minnesota"	"27"	"2015"	"2015"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	80	671072	11.9
	"Minnesota"	"27"	"2015"	"2015"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	69	700686	9.8
	"Minnesota"	"27"	"2015"	"2015"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	59	631171	9.3
	"Minnesota"	"27"	"2015"	"2015"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	72	717612	10.0
	"Minnesota"	"27"	"2015"	"2015"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	56	713743	7.8
	"Minnesota"	"27"	"2015"	"2015"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	30	446073	6.7
	"Minnesota"	"27"	"2015"	"2015"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	19	233153	Unreliable
	"Minnesota"	"27"	"2016"	"2016"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	69	671343	10.3
	"Minnesota"	"27"	"2016"	"2016"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	72	702487	10.2
	"Minnesota"	"27"	"2016"	"2016"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	61	633661	9.6
	"Minnesota"	"27"	"2016"	"2016"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	68	699447	9.7
	"Minnesota"	"27"	"2016"	"2016"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	74	724158	10.2
	"Minnesota"	"27"	"2016"	"2016"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	41	465898	8.8
	"Minnesota"	"27"	"2016"	"2016"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	17	238119	Unreliable
	"Minnesota"	"27"	"2016"	"2016"	"85+ years"	"85+"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	118406	Unreliable
	"Mississippi"	"28"	"1999"	"1999"	"5-14 years"	"5-14"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	429576	Unreliable
	"Mississippi"	"28"	"1999"	"1999"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	131	440119	29.8
	"Mississippi"	"28"	"1999"	"1999"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	85	376074	22.6
	"Mississippi"	"28"	"1999"	"1999"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	105	420087	25.0
	"Mississippi"	"28"	"1999"	"1999"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	49	348540	14.1
	"Mississippi"	"28"	"1999"	"1999"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	58	241031	24.1
	"Mississippi"	"28"	"1999"	"1999"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	42	184693	22.7
	"Mississippi"	"28"	"1999"	"1999"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	21	114322	18.4
	"Mississippi"	"28"	"2000"	"2000"	"5-14 years"	"5-14"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	429378	Unreliable
	"Mississippi"	"28"	"2000"	"2000"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	114	437634	26.0
	"Mississippi"	"28"	"2000"	"2000"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	105	374027	28.1
	"Mississippi"	"28"	"2000"	"2000"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	95	419524	22.6
	"Mississippi"	"28"	"2000"	"2000"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	63	358475	17.6
	"Mississippi"	"28"	"2000"	"2000"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	30	243910	12.3
	"Mississippi"	"28"	"2000"	"2000"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	22	184589	11.9
	"Mississippi"	"28"	"2000"	"2000"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	15	114349	Unreliable
	"Mississippi"	"28"	"2001"	"2001"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	112	440137	25.4
	"Mississippi"	"28"	"2001"	"2001"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	112	365572	30.6
	"Mississippi"	"28"	"2001"	"2001"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	100	413951	24.2
	"Mississippi"	"28"	"2001"	"2001"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	60	373627	16.1
	"Mississippi"	"28"	"2001"	"2001"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	49	249378	19.6
	"Mississippi"	"28"	"2001"	"2001"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	27	185399	14.6
	"Mississippi"	"28"	"2001"	"2001"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	28	115467	24.2
	"Mississippi"	"28"	"2002"	"2002"	"5-14 years"	"5-14"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	12	419607	Unreliable
	"Mississippi"	"28"	"2002"	"2002"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	112	438920	25.5
	"Mississippi"	"28"	"2002"	"2002"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	100	362328	27.6
	"Mississippi"	"28"	"2002"	"2002"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	100	406259	24.6
	"Mississippi"	"28"	"2002"	"2002"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	79	378264	20.9
	"Mississippi"	"28"	"2002"	"2002"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	39	262830	14.8
	"Mississippi"	"28"	"2002"	"2002"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	25	185255	13.5
	"Mississippi"	"28"	"2002"	"2002"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	12	117211	Unreliable
	"Mississippi"	"28"	"2003"	"2003"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	79	437714	18.0
	"Mississippi"	"28"	"2003"	"2003"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	109	360202	30.3
	"Mississippi"	"28"	"2003"	"2003"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	76	399121	19.0
	"Mississippi"	"28"	"2003"	"2003"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	78	384764	20.3
	"Mississippi"	"28"	"2003"	"2003"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	46	273068	16.8
	"Mississippi"	"28"	"2003"	"2003"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	41	187019	21.9
	"Mississippi"	"28"	"2003"	"2003"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	32	118454	27.0
	"Mississippi"	"28"	"2004"	"2004"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	87	437796	19.9
	"Mississippi"	"28"	"2004"	"2004"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	121	361159	33.5
	"Mississippi"	"28"	"2004"	"2004"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	78	394244	19.8
	"Mississippi"	"28"	"2004"	"2004"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	70	391741	17.9
	"Mississippi"	"28"	"2004"	"2004"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	53	284000	18.7
	"Mississippi"	"28"	"2004"	"2004"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	23	189417	12.1
	"Mississippi"	"28"	"2004"	"2004"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	23	119349	19.3
	"Mississippi"	"28"	"2005"	"2005"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	77	435109	17.7
	"Mississippi"	"28"	"2005"	"2005"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	95	362391	26.2
	"Mississippi"	"28"	"2005"	"2005"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	99	389763	25.4
	"Mississippi"	"28"	"2005"	"2005"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	77	398229	19.3
	"Mississippi"	"28"	"2005"	"2005"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	40	295155	13.6
	"Mississippi"	"28"	"2005"	"2005"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	34	192808	17.6
	"Mississippi"	"28"	"2005"	"2005"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	20	119848	16.7
	"Mississippi"	"28"	"2006"	"2006"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	102	428998	23.8
	"Mississippi"	"28"	"2006"	"2006"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	107	359763	29.7
	"Mississippi"	"28"	"2006"	"2006"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	90	384053	23.4
	"Mississippi"	"28"	"2006"	"2006"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	63	402313	15.7
	"Mississippi"	"28"	"2006"	"2006"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	41	305584	13.4
	"Mississippi"	"28"	"2006"	"2006"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	36	194736	18.5
	"Mississippi"	"28"	"2006"	"2006"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	17	119571	Unreliable
	"Mississippi"	"28"	"2007"	"2007"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	123	426976	28.8
	"Mississippi"	"28"	"2007"	"2007"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	106	362825	29.2
	"Mississippi"	"28"	"2007"	"2007"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	88	380186	23.1
	"Mississippi"	"28"	"2007"	"2007"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	71	406761	17.5
	"Mississippi"	"28"	"2007"	"2007"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	59	315740	18.7
	"Mississippi"	"28"	"2007"	"2007"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	47	198470	23.7
	"Mississippi"	"28"	"2007"	"2007"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	22	119836	18.4
	"Mississippi"	"28"	"2008"	"2008"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	125	425659	29.4
	"Mississippi"	"28"	"2008"	"2008"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	124	365560	33.9
	"Mississippi"	"28"	"2008"	"2008"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	79	374779	21.1
	"Mississippi"	"28"	"2008"	"2008"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	80	410321	19.5
	"Mississippi"	"28"	"2008"	"2008"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	61	324218	18.8
	"Mississippi"	"28"	"2008"	"2008"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	49	204069	24.0
	"Mississippi"	"28"	"2008"	"2008"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	28	120855	23.2
	"Mississippi"	"28"	"2009"	"2009"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	84	422563	19.9
	"Mississippi"	"28"	"2009"	"2009"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	95	367793	25.8
	"Mississippi"	"28"	"2009"	"2009"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	95	367364	25.9
	"Mississippi"	"28"	"2009"	"2009"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	88	410649	21.4
	"Mississippi"	"28"	"2009"	"2009"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	53	334189	15.9
	"Mississippi"	"28"	"2009"	"2009"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	30	209876	14.3
	"Mississippi"	"28"	"2009"	"2009"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	27	119940	22.5
	"Mississippi"	"28"	"2010"	"2010"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	77	420502	18.3
	"Mississippi"	"28"	"2010"	"2010"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	108	369400	29.2
	"Mississippi"	"28"	"2010"	"2010"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	75	363158	20.7
	"Mississippi"	"28"	"2010"	"2010"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	80	409696	19.5
	"Mississippi"	"28"	"2010"	"2010"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	64	343720	18.6
	"Mississippi"	"28"	"2010"	"2010"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	23	212742	10.8
	"Mississippi"	"28"	"2010"	"2010"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	24	120774	19.9
	"Mississippi"	"28"	"2011"	"2011"	"5-14 years"	"5-14"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	10	399799	Unreliable
	"Mississippi"	"28"	"2011"	"2011"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	92	421003	21.9
	"Mississippi"	"28"	"2011"	"2011"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	119	371342	32.0
	"Mississippi"	"28"	"2011"	"2011"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	87	357399	24.3
	"Mississippi"	"28"	"2011"	"2011"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	74	402788	18.4
	"Mississippi"	"28"	"2011"	"2011"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	63	356479	17.7
	"Mississippi"	"28"	"2011"	"2011"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	44	217285	20.2
	"Mississippi"	"28"	"2011"	"2011"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	27	122560	22.0
	"Mississippi"	"28"	"2012"	"2012"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	76	420977	18.1
	"Mississippi"	"28"	"2012"	"2012"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	122	370686	32.9
	"Mississippi"	"28"	"2012"	"2012"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	97	357020	27.2
	"Mississippi"	"28"	"2012"	"2012"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	91	394608	23.1
	"Mississippi"	"28"	"2012"	"2012"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	58	359040	16.2
	"Mississippi"	"28"	"2012"	"2012"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	36	230163	15.6
	"Mississippi"	"28"	"2012"	"2012"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	28	123730	22.6
	"Mississippi"	"28"	"2013"	"2013"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	102	421975	24.2
	"Mississippi"	"28"	"2013"	"2013"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	102	372143	27.4
	"Mississippi"	"28"	"2013"	"2013"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	96	356581	26.9
	"Mississippi"	"28"	"2013"	"2013"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	77	387539	19.9
	"Mississippi"	"28"	"2013"	"2013"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	71	363284	19.5
	"Mississippi"	"28"	"2013"	"2013"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	33	238335	13.8
	"Mississippi"	"28"	"2013"	"2013"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	21	125855	16.7
	"Mississippi"	"28"	"2014"	"2014"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	120	419335	28.6
	"Mississippi"	"28"	"2014"	"2014"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	110	374273	29.4
	"Mississippi"	"28"	"2014"	"2014"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	91	355004	25.6
	"Mississippi"	"28"	"2014"	"2014"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	74	381114	19.4
	"Mississippi"	"28"	"2014"	"2014"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	68	368152	18.5
	"Mississippi"	"28"	"2014"	"2014"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	43	246918	17.4
